rarity;cardId;dbfId;name;cardSet;type;text;playerClass;locale;mechanics;faction;health;collectible;img;imgGold;attack;race;cost;flavor;artist;howToGet;howToGetGold;durability;elite;multiClassGroup;classes;armor;Taunt;Overload;ImmuneToSpellpower;Charge;Battlecry;Freeze;Divine Shield;Secret;Aura;Spell Damage;Windfury;AdjacentBuff;Poisonous;Discover;Silence;Stealth;Deathrattle;AffectedBySpellPower;Combo;Lifesteal;Inspire;InvisibleDeathrattle;AIMustPlay;Jade Golem;Adapt;Quest;Recruit;Rush;Echo;Magnetic;Overkill;Twinspell;Reborn;number mechanics
Common;LOE_007;2879;Curse of Rafaam;The League of Explorers;Spell;give your opponent a cursed card while they hold it they take 2 damage on their turn ;Warlock;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_007.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_007_premium.gif;0.0;None;2.0;This is what happens when Rafaam stubs his toe unexpectedly.;Alex Horley Orlandelli;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;LOE_023;2895;Dark Peddler;The League of Explorers;Minion;battlecry discover a 1 cost card ;Warlock;enUS;Discover,Battlecry;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_023.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_023_premium.gif;2.0;None;2.0;I'm offering you a bargain here!  This amazing vacuum cleaner for your soul!;George Davis;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Common;LOE_021;2893;Dart Trap;The League of Explorers;Spell;secret after an opposing hero power is used deal 5 damage to a random enemy ;Hunter;enUS;Secret;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_021.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_021_premium.gif;0.0;None;2.0;Five years of tap-dancing lessons are FINALLY going to pay off!;Zoltan Boros;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;LOE_105;3001;Explorer's Hat;The League of Explorers;Spell;give a minion 1 1 and deathrattle add an explorer s hat to your hand ;Hunter;enUS;Deathrattle;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_105.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_105_premium.gif;0.0;None;2.0;Harrison Jones was disappointed that he didn't get to be part of the League of Explorers, but his hat did.;Joe Wilson;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_046;2918;Huge Toad;The League of Explorers;Minion;deathrattle deal 1 damage to a random enemy ;Neutral;enUS;Deathrattle;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_046.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_046_premium.gif;3.0;Beast;2.0;Deals damage when he croaks.;Matt Dixon;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_029;2901;Jeweled Scarab;The League of Explorers;Minion;battlecry discover a 3 cost card ;Neutral;enUS;Discover,Battlecry;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_029.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_029_premium.gif;1.0;Beast;2.0;It's amazing what you can do with super glue!;Jaemin Kim;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Common;LOE_006;2878;Museum Curator;The League of Explorers;Minion;battlecry discover a deathrattle card ;Priest;enUS;Discover,Deathrattle,Battlecry;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_006.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_006_premium.gif;1.0;None;2.0;He is forever cursing the kids who climb on the rails and the evil archeologists who animate the exhibits.;Steve Prescott;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3.0
Legendary;LOE_077;2949;Brann Bronzebeard;The League of Explorers;Minion;your battlecries trigger twice ;Neutral;enUS;Battlecry,Aura;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_077.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_077_premium.gif;2.0;None;3.0;Contains 75% more fiber than his brother Magni!;Sam Nielson;True;True;0.0;True;;;0.0;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Common;LOE_020;2892;Desert Camel;The League of Explorers;Minion;battlecry put a 1 cost minion from each deck into the battlefield ;Hunter;enUS;Battlecry;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_020.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_020_premium.gif;2.0;Beast;3.0;Dang.  This card is sweet.  Almost as sweet as Dessert Camel.;Matt Dixon;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_022;2894;Fierce Monkey;The League of Explorers;Minion;taunt;Warrior;enUS;Taunt;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_022.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_022_premium.gif;3.0;Beast;3.0;Fierce monkey.  That funky monkey.;Peter Stapleton;True;True;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_002;2874;Forgotten Torch;The League of Explorers;Spell;deal 3 damage shuffle a roaring torch into your deck that deals 6 damage ;Mage;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_002.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_002_premium.gif;0.0;None;3.0;Why does a forgotten torch turn into a roaring torch with no provocation?  It's one of life's many mysteries.;Richard Wright;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;LOE_050;2922;Mounted Raptor;The League of Explorers;Minion;deathrattle summon a random 1 cost minion ;Druid;enUS;Deathrattle;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_050.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_050_premium.gif;3.0;Beast;3.0;Clever girl!;Ben Zhang;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOEA10_5H;38618;Mrgl Mrgl Nyah Nyah;The League of Explorers;Spell;summon 5 murlocs that died this game ;Neutral;enUS;None;None;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA10_5H.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA10_5H_premium.gif;0.0;None;3.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Rare;LOE_019;2891;Unearthed Raptor;The League of Explorers;Minion;battlecry choose a friendly minion gain a copy of its deathrattle ;Rogue;enUS;Deathrattle,Battlecry;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_019.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_019_premium.gif;3.0;None;3.0;Still hunting for the ones who earthed him.;Trent Kaniuga;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Rare;LOE_110;9081;Ancient Shade;The League of Explorers;Minion;battlecry shuffle an ancient curse into your deck that deals 7 damage to you when drawn ;Neutral;enUS;Battlecry;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_110.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_110_premium.gif;7.0;None;4.0;Warning: Do not expose to direct sunlight.;Slawomir Maniak;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;LOE_119;36111;Animated Armor;The League of Explorers;Minion;your hero can only take 1 damage at a time ;Mage;enUS;None;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_119.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_119_premium.gif;4.0;None;4.0;Try putting it on.  Wait, let me get my camera.;Mike Sass;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Rare;LOE_107;9107;Eerie Statue;The League of Explorers;Minion;can t attack unless it s the only minion on the battlefield ;Neutral;enUS;None;None;7.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_107.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_107_premium.gif;7.0;None;4.0;Don't blink!  Don't turn your back, don't look away, and DON'T BLINK.;Jim Nelson;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Legendary;LOE_079;2951;Elise Starseeker;The League of Explorers;Minion;battlecry shuffle the map to the golden monkey into your deck ;Neutral;enUS;Battlecry;None;5.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_079.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_079_premium.gif;3.0;None;4.0;A large part of her job entails not mixing up the Map to the Golden Monkey with the Map to Monkey Island.;Luke Mancini;True;True;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_039;2911;Gorillabot A-3;The League of Explorers;Minion;battlecry if you control another mech discover a mech ;Neutral;enUS;Discover,Battlecry;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_039.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_039_premium.gif;3.0;Mech;4.0;A-1 and A-2 went nuts, when they should have gone bolts.;Skan Srisuwan;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
Rare;LOE_051;2923;Jungle Moonkin;The League of Explorers;Minion;both players have spell damage 2 ;Druid;enUS;Spell Damage;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_051.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_051_premium.gif;4.0;None;4.0;The REAL angry chicken!;Mike Sass;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_017;2889;Keeper of Uldaman;The League of Explorers;Minion;battlecry set a minion s attack and health to 3 ;Paladin;enUS;Battlecry;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_017.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_017_premium.gif;3.0;None;4.0;U da man!  No, U da man!;James Ryman;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_016;2888;Rumbling Elemental;The League of Explorers;Minion;after you play a battlecry minion deal 2 damage to a random enemy ;Shaman;enUS;Battlecry;None;6.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_016.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_016_premium.gif;2.0;Elemental;4.0;He's a very hungry elemental.;Cole Eastburn;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_012;2884;Tomb Pillager;The League of Explorers;Minion;deathrattle add a coin to your hand ;Rogue;enUS;Deathrattle;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_012.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_012_premium.gif;5.0;None;4.0;After the guild broke up, he could no longer raid the tombs.;Dave Allsop;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;LOE_047;2919;Tomb Spider;The League of Explorers;Minion;battlecry discover a beast ;Neutral;enUS;Discover,Battlecry;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_047.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_047_premium.gif;3.0;Beast;4.0;Less serious than its cousin, the Grave Spider.;Turovec Konstantin;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
